"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2024","134.40","133.86","135.31","132.20","2.35M","0.71%"
"08/08/2024","133.45","131.42","133.56","131.04","1.47M","1.78%"
"08/07/2024","131.11","133.37","134.51","131.08","1.45M","-0.21%"
"08/06/2024","131.38","132.28","132.69","130.35","2.49M","-0.80%"
"08/05/2024","132.44","134.55","134.74","132.10","2.03M","-3.55%"
"08/02/2024","137.31","140.40","141.17","135.95","2.99M","-2.78%"
"08/01/2024","141.23","148.75","149.75","140.83","6.61M","-7.95%"
"07/31/2024","153.42","153.00","154.19","152.20","1.30M","1.14%"
"07/30/2024","151.69","148.89","152.32","148.89","1.28M","1.97%"
"07/29/2024","148.76","150.76","150.95","146.86","1.14M","-0.99%"
"07/26/2024","150.25","149.72","151.12","149.22","1.17M","0.27%"
"07/25/2024","149.85","147.13","150.25","146.55","1.24M","1.93%"
"07/24/2024","147.01","147.84","148.44","146.05","2.70M","0.16%"
"07/23/2024","146.78","149.90","149.90","146.76","1.39M","-2.29%"
"07/22/2024","150.22","151.82","152.24","150.13","1.31M","-1.57%"
"07/19/2024","152.61","155.83","156.17","151.45","1.73M","-1.82%"
"07/18/2024","155.44","154.34","157.60","153.49","2.24M","0.67%"
"07/17/2024","154.41","151.67","154.70","151.49","1.68M","2.58%"
"07/16/2024","150.53","149.93","151.08","148.92","983.67K","-0.05%"
"07/15/2024","150.61","149.00","152.50","148.79","1.59M","1.50%"
"07/12/2024","148.38","148.61","149.02","147.28","1.21M","0.43%"
"07/11/2024","147.74","148.03","149.27","146.85","3.16M","0.04%"
"07/10/2024","147.68","145.44","147.84","145.19","1.11M","1.30%"
"07/09/2024","145.78","145.11","147.14","144.55","1.41M","-0.58%"
"07/08/2024","146.63","146.01","147.76","145.88","1.41M","-0.17%"
"07/05/2024","146.88","149.37","149.37","146.21","1.04M","-1.55%"
"07/03/2024","149.20","149.18","149.88","148.90","623.05K","0.19%"
"07/02/2024","148.92","149.42","149.42","147.51","2.90M","0.54%"
"07/01/2024","148.12","148.30","149.52","146.62","914.64K","0.41%"
"06/28/2024","147.52","148.82","149.87","147.07","3.36M","-0.01%"
"06/27/2024","147.54","147.99","147.99","146.53","783.80K","0.26%"
"06/26/2024","147.16","150.05","150.05","146.53","1.29M","-1.84%"
"06/25/2024","149.92","150.72","150.89","148.94","1.77M","-0.30%"
"06/24/2024","150.37","147.03","150.68","146.82","1.97M","2.87%"
"06/21/2024","146.18","148.24","148.34","146.12","4.15M","-0.65%"
"06/20/2024","147.14","143.40","148.28","143.23","2.23M","2.66%"
"06/18/2024","143.33","144.30","146.21","142.82","2.41M","-0.17%"
"06/17/2024","143.58","143.31","145.02","141.98","1.96M","0.09%"
"06/14/2024","143.45","143.81","144.21","142.72","2.55M","-0.21%"
"06/13/2024","143.75","145.35","145.84","143.09","1.87M","-1.47%"
"06/12/2024","145.89","148.44","148.93","144.10","1.55M","-1.43%"
"06/11/2024","148.00","146.89","148.18","145.93","1.31M","0.13%"
"06/10/2024","147.81","147.60","149.47","147.57","2.50M","0.18%"
"06/07/2024","147.54","147.53","149.40","146.91","1.17M","-0.30%"
"06/06/2024","147.98","146.55","147.99","145.82","1.22M","0.65%"
"06/05/2024","147.02","147.91","148.86","146.75","1.64M","-0.69%"
"06/04/2024","148.04","147.36","148.46","145.65","1.63M","-0.82%"
"06/03/2024","149.26","152.87","153.79","145.00","2.56M","-3.14%"
"05/31/2024","154.10","150.81","154.37","150.81","2.76M","2.59%"
"05/30/2024","150.21","148.71","150.97","148.71","2.62M","0.89%"
"05/29/2024","148.88","151.77","151.77","148.83","1.95M","-2.08%"
"05/28/2024","152.05","153.00","153.00","149.90","4.07M","0.44%"
"05/24/2024","151.39","151.22","152.23","150.71","1.65M","0.74%"
"05/23/2024","150.28","152.07","152.37","149.80","2.25M","-0.69%"
"05/22/2024","151.33","154.15","154.15","150.42","2.86M","-2.12%"
"05/21/2024","154.61","155.30","156.10","154.26","2.21M","-0.78%"
"05/20/2024","155.83","158.76","158.89","155.42","1.74M","-1.44%"
"05/17/2024","158.11","157.02","158.32","156.02","2.28M","1.15%"
"05/16/2024","156.31","156.72","157.18","155.46","2.21M","-0.26%"
"05/15/2024","156.72","158.05","158.10","154.85","2.43M","-1.11%"
"05/14/2024","158.48","159.65","160.63","157.98","1.78M","-0.71%"
"05/13/2024","159.61","161.12","161.22","158.34","2.48M","-0.49%"
"05/10/2024","160.40","160.97","160.97","158.81","1.38M","0.28%"
"05/09/2024","159.95","157.93","160.00","157.74","1.84M","1.45%"
"05/08/2024","157.66","157.74","158.34","156.56","2.40M","-0.52%"
"05/07/2024","158.49","160.00","160.15","158.45","2.46M","-0.57%"
"05/06/2024","159.40","160.00","161.44","158.95","3.50M","0.34%"
"05/03/2024","158.86","158.08","158.92","154.87","6.03M","0.19%"
"05/02/2024","158.56","158.03","160.31","157.66","5.17M","1.14%"
"05/01/2024","156.77","156.83","158.95","154.86","4.86M","-0.46%"
"04/30/2024","157.49","163.13","163.13","157.37","1.67M","-3.46%"
"04/29/2024","163.13","162.09","163.98","161.58","1.86M","0.37%"
"04/26/2024","162.53","160.37","163.11","159.03","1.93M","0.67%"
"04/25/2024","161.45","160.00","161.97","158.41","2.41M","1.46%"
"04/24/2024","159.13","156.13","159.22","155.98","2.36M","1.40%"
"04/23/2024","156.94","155.99","157.47","155.07","2.45M","0.45%"
"04/22/2024","156.23","153.68","157.25","151.91","1.81M","1.22%"
"04/19/2024","154.35","152.18","154.71","152.18","2.55M","1.69%"
"04/18/2024","151.78","151.70","152.19","150.54","1.00M","0.65%"
"04/17/2024","150.80","150.26","152.28","149.99","1.28M","0.36%"
"04/16/2024","150.26","151.54","152.26","149.62","1.23M","-0.90%"
"04/15/2024","151.62","154.76","155.41","151.44","1.72M","-1.04%"
"04/12/2024","153.21","158.91","159.24","152.46","2.73M","-2.81%"
"04/11/2024","157.64","158.21","158.50","154.93","1.08M","-0.22%"
"04/10/2024","157.99","155.88","158.14","155.66","1.62M","1.06%"
"04/09/2024","156.34","156.60","157.09","154.82","1.47M","0.37%"
"04/08/2024","155.77","157.95","158.29","155.77","1.78M","-1.07%"
"04/05/2024","157.45","156.57","157.74","155.32","2.04M","0.85%"
"04/04/2024","156.12","156.24","157.88","155.53","2.81M","-0.04%"
"04/03/2024","156.18","156.28","156.45","155.03","1.64M","0.43%"
"04/02/2024","155.51","156.33","156.75","153.96","1.46M","0.47%"
"04/01/2024","154.78","153.05","154.94","151.59","1.75M","1.40%"
"03/28/2024","152.64","151.69","152.88","150.91","2.44M","1.39%"
"03/27/2024","150.55","149.48","150.84","149.31","2.13M","0.64%"
"03/26/2024","149.60","151.81","152.18","149.51","2.31M","-1.18%"
"03/25/2024","151.38","150.51","152.43","150.30","1.17M","1.17%"
"03/22/2024","149.63","149.49","150.15","149.01","2.71M","0.19%"
"03/21/2024","149.34","149.39","150.45","148.81","2.44M","0.01%"
"03/20/2024","149.33","151.46","151.46","148.88","3.85M","-1.75%"
"03/19/2024","151.99","150.88","152.04","149.98","1.72M","1.19%"
"03/18/2024","150.20","151.17","152.13","149.96","2.56M","-0.44%"
"03/15/2024","150.86","149.85","151.74","148.82","3.40M","0.13%"
"03/14/2024","150.66","149.49","150.71","148.08","1.74M","1.13%"
"03/13/2024","148.97","148.38","150.00","148.04","2.04M","1.60%"
"03/12/2024","146.63","146.86","148.03","145.47","2.11M","-0.22%"
"03/11/2024","146.96","144.66","147.02","144.36","2.43M","1.44%"
"03/08/2024","144.88","144.16","144.92","143.46","2.56M","0.38%"
"03/07/2024","144.33","143.34","145.47","143.17","4.25M","0.92%"
"03/06/2024","143.02","147.46","148.35","142.74","8.10M","-2.28%"
"03/05/2024","146.36","145.80","147.39","144.98","2.46M","0.52%"
"03/04/2024","145.61","148.22","148.35","144.39","3.44M","-1.74%"
"03/01/2024","148.19","147.00","149.10","146.22","3.57M","1.67%"
"02/29/2024","145.75","145.97","146.88","145.17","3.88M","0.24%"
"02/28/2024","145.40","144.77","147.30","144.70","2.82M","0.06%"
"02/27/2024","145.32","146.88","148.15","143.70","7.26M","-3.09%"
"02/26/2024","149.96","149.40","150.66","148.43","3.56M","0.57%"
"02/23/2024","149.11","148.14","149.73","147.32","3.19M","-0.35%"
"02/22/2024","149.64","147.83","150.90","147.27","2.16M","0.77%"
"02/21/2024","148.50","147.45","149.56","147.35","3.08M","1.24%"
"02/20/2024","146.68","148.48","148.93","146.68","3.14M","-1.18%"
"02/16/2024","148.43","148.77","150.00","148.08","1.98M","0.30%"
"02/15/2024","147.99","142.72","148.84","142.49","1.81M","3.69%"
"02/14/2024","142.73","143.95","144.73","142.02","2.50M","-0.18%"
"02/13/2024","142.99","143.81","144.18","141.72","2.31M","-0.36%"
"02/12/2024","143.51","142.76","144.27","142.35","2.31M","1.01%"
"02/09/2024","142.07","146.12","147.65","142.00","4.57M","-2.87%"
"02/08/2024","146.27","145.16","146.93","143.26","3.15M","0.74%"
"02/07/2024","145.20","146.16","147.32","144.67","2.15M","-0.58%"
"02/06/2024","146.05","145.63","147.32","145.02","2.16M","0.41%"
"02/05/2024","145.46","145.05","147.06","144.19","2.96M","-0.34%"
"02/02/2024","145.96","143.57","146.73","142.89","2.54M","3.15%"
"02/01/2024","141.50","140.29","142.27","139.77","2.58M","0.69%"
"01/31/2024","140.53","142.82","144.07","140.49","2.77M","-2.08%"
"01/30/2024","143.52","141.56","144.48","141.51","4.27M","0.40%"
"01/29/2024","142.95","143.98","144.32","141.78","3.50M","-0.91%"
"01/26/2024","144.26","143.50","144.54","142.36","2.68M","0.16%"
"01/25/2024","144.03","140.88","144.23","140.61","2.44M","2.68%"
"01/24/2024","140.27","138.84","140.27","137.46","2.39M","2.12%"
"01/23/2024","137.36","137.69","138.80","137.16","1.66M","-0.30%"
"01/22/2024","137.78","136.63","138.10","136.07","2.87M","0.33%"
"01/19/2024","137.32","137.25","137.59","136.38","2.67M","0.15%"
"01/18/2024","137.11","137.82","137.96","135.64","2.24M","-0.71%"
"01/17/2024","138.09","136.97","139.15","136.73","2.69M","-0.14%"
"01/16/2024","138.29","140.40","141.19","138.00","3.03M","-2.45%"
"01/12/2024","141.77","142.50","143.11","141.02","2.03M","1.42%"
"01/11/2024","139.79","139.96","140.46","139.04","1.80M","0.63%"
"01/10/2024","138.92","140.04","140.46","138.42","2.13M","-0.89%"
"01/09/2024","140.17","144.00","144.15","140.13","2.51M","-2.56%"
"01/08/2024","143.86","142.45","144.20","141.15","2.94M","-0.83%"
"01/05/2024","145.06","147.22","147.22","144.57","2.18M","-0.47%"
"01/04/2024","145.75","149.24","149.90","145.62","2.06M","-1.39%"
"01/03/2024","147.81","145.17","148.50","143.96","1.66M","2.09%"
"01/02/2024","144.78","145.74","147.05","144.52","2.66M","0.43%"
"12/29/2023","144.16","145.68","145.68","143.87","2.28M","-0.40%"
"12/28/2023","144.74","147.20","148.50","144.22","3.43M","-2.58%"
"12/27/2023","148.58","148.20","149.32","147.65","1.47M","-0.03%"
"12/26/2023","148.63","148.30","149.60","147.84","2.16M","1.41%"
"12/22/2023","146.56","147.69","148.15","146.43","1.37M","0.28%"
"12/21/2023","146.15","146.11","146.54","144.67","2.10M","0.26%"
"12/20/2023","145.77","147.21","148.88","145.77","2.27M","-0.89%"
"12/19/2023","147.08","145.73","147.64","145.50","2.77M","0.93%"
"12/18/2023","145.73","147.15","147.99","144.83","3.00M","0.77%"
"12/15/2023","144.61","141.06","145.07","140.89","6.32M","1.06%"
"12/14/2023","143.10","138.61","143.53","138.00","4.78M","4.66%"
"12/13/2023","136.73","135.11","137.38","134.10","3.36M","1.43%"
"12/12/2023","134.80","135.01","136.70","134.33","3.74M","-1.03%"
"12/11/2023","136.20","134.08","136.96","134.08","3.20M","1.26%"
"12/08/2023","134.50","133.32","135.25","131.61","5.52M","1.72%"
"12/07/2023","132.23","136.88","137.65","131.87","7.49M","-2.97%"
"12/06/2023","136.28","135.83","138.11","135.00","8.49M","-1.52%"
"12/05/2023","138.39","141.57","141.72","138.38","3.79M","-2.33%"
"12/04/2023","141.69","139.66","142.50","139.50","3.71M","0.44%"
"12/01/2023","141.07","140.47","143.52","139.52","6.12M","0.36%"
"11/30/2023","140.56","141.18","143.60","139.12","9.54M","0.72%"
"11/29/2023","139.56","146.23","146.72","136.65","12.13M","-4.15%"
"11/28/2023","145.60","144.32","146.77","144.28","2.23M","0.75%"
"11/27/2023","144.51","144.66","145.12","143.07","2.16M","-0.62%"
"11/24/2023","145.41","144.68","146.24","144.28","804.20K","0.70%"
"11/22/2023","144.40","141.44","144.67","140.76","1.58M","0.06%"
"11/21/2023","144.32","143.80","144.64","142.81","1.52M","-0.12%"
"11/20/2023","144.50","144.93","145.85","144.48","2.84M","0.03%"
"11/17/2023","144.45","143.00","145.29","142.22","2.42M","2.11%"
"11/16/2023","141.46","142.45","143.41","140.60","3.68M","-1.88%"
"11/15/2023","144.17","142.95","145.29","142.91","2.23M","0.29%"
"11/14/2023","143.76","143.11","144.14","142.39","2.98M","0.76%"
"11/13/2023","142.68","141.60","142.89","141.21","2.41M","0.77%"
"11/10/2023","141.59","141.81","141.90","140.03","3.47M","0.99%"
"11/09/2023","140.20","141.42","142.36","140.03","3.82M","-0.40%"
"11/08/2023","140.77","142.15","143.18","140.64","3.71M","-1.53%"
"11/07/2023","142.95","143.50","144.13","141.70","4.46M","-1.91%"
"11/06/2023","145.74","147.79","148.17","145.58","1.81M","-0.36%"
"11/03/2023","146.26","147.17","147.74","145.20","6.38M","-1.02%"
"11/02/2023","147.76","141.99","148.15","141.67","3.76M","3.87%"
"11/01/2023","142.25","144.71","145.15","142.14","6.60M","-1.49%"
"10/31/2023","144.40","145.19","145.90","143.55","4.66M","-0.53%"
"10/30/2023","145.17","144.02","145.42","143.37","6.85M","1.31%"
"10/27/2023","143.29","150.79","150.99","142.76","8.66M","-6.46%"
"10/26/2023","153.18","153.62","154.04","152.31","7.91M","-0.79%"
"10/25/2023","154.40","155.16","155.68","154.11","6.29M","-0.53%"
"10/24/2023","155.22","160.71","161.57","154.83","14.85M","-3.77%"
"10/23/2023","161.30","163.40","166.50","160.48","11.09M","-1.06%"
"10/20/2023","163.02","165.13","166.18","161.27","2.21M","-1.84%"
"10/19/2023","166.08","164.22","167.75","162.85","1.88M","0.67%"
"10/18/2023","164.97","165.59","167.26","163.81","2.13M","0.58%"
"10/17/2023","164.02","161.11","164.32","161.10","1.42M","1.62%"
"10/16/2023","161.41","162.36","162.84","160.82","1.46M","0.27%"
"10/13/2023","160.98","159.10","162.13","158.01","1.67M","2.96%"
"10/12/2023","156.35","156.69","158.27","155.49","1.73M","0.88%"
"10/11/2023","154.98","152.01","155.24","151.82","2.12M","0.87%"
"10/10/2023","153.65","153.00","154.86","152.10","1.15M","0.18%"
"10/09/2023","153.38","150.15","154.20","149.27","1.72M","5.31%"
"10/06/2023","145.65","142.78","147.46","141.75","1.75M","2.61%"
"10/05/2023","141.94","142.06","144.70","141.70","1.69M","-0.92%"
"10/04/2023","143.26","147.01","147.25","141.64","2.87M","-4.17%"
"10/03/2023","149.50","148.28","149.74","147.81","1.68M","0.25%"
"10/02/2023","149.12","153.07","153.58","147.96","1.53M","-2.54%"
"09/29/2023","153.00","156.47","157.19","152.00","1.87M","-2.32%"
"09/28/2023","156.64","157.46","158.55","155.60","2.48M","-0.89%"
"09/27/2023","158.04","154.69","158.80","153.61","3.10M","3.95%"
"09/26/2023","152.04","150.33","153.03","149.49","1.97M","0.07%"
"09/25/2023","151.94","150.53","152.92","149.78","1.31M","1.21%"
"09/22/2023","150.12","152.16","153.09","150.00","1.54M","-0.54%"
"09/21/2023","150.93","156.83","156.94","150.68","1.80M","-3.42%"
"09/20/2023","156.28","157.94","159.98","156.03","1.63M","-1.74%"
"09/19/2023","159.04","164.58","164.68","158.18","1.60M","-2.19%"
"09/18/2023","162.60","162.18","162.96","160.26","1.32M","1.40%"
"09/15/2023","160.35","162.91","163.82","160.26","2.77M","-2.75%"
"09/14/2023","164.88","162.59","165.43","162.09","2.67M","2.76%"
"09/13/2023","160.45","161.70","162.26","157.48","2.45M","-0.50%"
"09/12/2023","161.25","159.65","162.05","159.33","1.33M","2.09%"
"09/11/2023","157.95","161.92","162.86","156.75","1.69M","-1.60%"
"09/08/2023","160.52","159.95","161.64","158.94","1.64M","1.38%"
"09/07/2023","158.33","157.76","159.79","157.33","1.96M","0.33%"
"09/06/2023","157.81","157.01","158.95","156.59","1.43M","-0.01%"
"09/05/2023","157.83","158.23","159.95","157.52","1.29M","0.40%"
"09/01/2023","157.20","156.64","157.84","155.68","1.48M","1.75%"
"08/31/2023","154.50","155.16","155.16","152.92","1.83M","-0.13%"
"08/30/2023","154.70","155.25","155.37","154.26","798.54K","0.01%"
"08/29/2023","154.68","153.77","154.81","152.25","963.91K","0.84%"
"08/28/2023","153.39","151.71","153.58","150.93","1.15M","1.85%"
"08/25/2023","150.60","151.09","151.46","148.90","1.09M","0.39%"
"08/24/2023","150.02","149.41","151.25","148.48","1.41M","-0.53%"
"08/23/2023","150.82","150.38","151.09","148.30","1.61M","-0.79%"
"08/22/2023","152.02","153.66","154.26","151.83","1.26M","-1.07%"
"08/21/2023","153.67","156.55","157.98","153.26","1.48M","-1.21%"
"08/18/2023","155.56","152.76","155.85","152.70","1.02M","0.82%"
"08/17/2023","154.29","155.68","157.38","153.90","1.20M","1.01%"
"08/16/2023","152.75","156.23","157.23","152.62","1.61M","-1.81%"
"08/15/2023","155.57","156.04","156.63","154.10","1.09M","-1.02%"
"08/14/2023","157.17","157.10","157.44","155.73","1.46M","-0.32%"
"08/11/2023","157.68","156.57","158.06","155.89","1.02M","0.71%"
"08/10/2023","156.57","156.79","158.11","155.40","1.06M","0.11%"
"08/09/2023","156.40","154.88","157.80","154.44","1.85M","1.95%"
"08/08/2023","153.41","149.26","154.22","148.05","1.57M","1.03%"
"08/07/2023","151.84","152.56","153.40","151.12","1.22M","-0.72%"
"08/04/2023","152.94","152.57","154.66","152.09","1.68M","0.66%"
"08/03/2023","151.94","149.81","154.73","149.11","1.68M","1.66%"
"08/02/2023","149.46","149.56","151.20","147.40","1.76M","-1.41%"
"08/01/2023","151.60","150.64","152.09","148.63","1.58M","-0.09%"
"07/31/2023","151.73","150.00","152.44","149.21","2.34M","1.82%"
"07/28/2023","149.02","148.72","149.18","146.44","1.31M","0.74%"
"07/27/2023","147.92","149.21","152.12","146.60","2.80M","0.20%"
"07/26/2023","147.62","145.52","148.79","145.50","2.57M","0.19%"
"07/25/2023","147.34","144.35","148.26","144.35","2.03M","1.15%"
"07/24/2023","145.66","143.13","147.49","142.80","2.62M","2.43%"
"07/21/2023","142.20","141.24","142.36","139.34","2.04M","1.33%"
"07/20/2023","140.34","139.08","140.85","138.08","1.79M","2.24%"
"07/19/2023","137.26","136.69","138.72","135.75","1.69M","0.45%"
"07/18/2023","136.65","133.84","138.01","133.75","1.93M","1.60%"
"07/17/2023","134.50","134.77","135.97","133.92","1.48M","-0.56%"
"07/14/2023","135.26","138.45","138.61","134.57","1.47M","-3.20%"
"07/13/2023","139.73","140.74","142.22","138.45","1.56M","-0.80%"
"07/12/2023","140.85","140.32","141.80","139.57","1.86M","1.19%"
"07/11/2023","139.19","137.05","139.48","136.13","1.65M","2.35%"
"07/10/2023","135.99","133.74","136.60","133.40","1.75M","1.18%"
"07/07/2023","134.41","129.78","135.47","129.32","2.67M","3.32%"
"07/06/2023","130.09","133.39","134.79","129.12","2.03M","-3.24%"
"07/05/2023","134.44","136.87","136.87","133.36","2.50M","-2.16%"
"07/03/2023","137.41","136.45","138.62","135.96","824.76K","1.07%"
"06/30/2023","135.95","135.44","136.99","133.90","2.45M","1.56%"
"06/29/2023","133.86","133.77","134.49","132.74","1.82M","0.23%"
"06/28/2023","133.55","133.70","134.13","131.57","2.04M","0.51%"
"06/27/2023","132.87","134.98","135.02","132.74","1.95M","-1.57%"
"06/26/2023","134.99","131.80","135.29","131.54","1.36M","2.57%"
"06/23/2023","131.61","131.71","132.35","130.60","2.59M","-1.53%"
"06/22/2023","133.65","131.65","133.76","130.86","1.73M","0.43%"
"06/21/2023","133.08","132.60","135.13","132.02","1.61M","0.54%"
"06/20/2023","132.36","134.55","134.55","130.82","1.28M","-2.36%"
"06/16/2023","135.56","136.42","136.95","134.91","2.57M","-0.18%"
"06/15/2023","135.81","134.11","137.74","133.90","1.35M","1.33%"
"06/14/2023","134.03","137.58","138.12","132.07","1.35M","-1.85%"
"06/13/2023","136.56","136.77","139.04","136.15","1.66M","1.34%"
"06/12/2023","134.76","133.68","136.30","133.01","1.62M","-1.20%"
"06/09/2023","136.39","136.75","137.48","135.03","1.11M","-0.46%"
"06/08/2023","137.02","137.03","137.92","134.10","1.38M","-0.04%"
"06/07/2023","137.08","133.08","137.44","133.07","1.44M","3.65%"
"06/06/2023","132.25","129.29","132.26","129.05","1.10M","0.42%"
"06/05/2023","131.70","136.04","136.49","131.12","1.70M","-1.47%"
"06/02/2023","133.67","131.90","134.73","130.46","1.60M","3.58%"
"06/01/2023","129.05","126.93","131.33","126.25","1.62M","1.88%"
"05/31/2023","126.67","125.92","126.81","124.27","3.17M","-0.95%"
"05/30/2023","127.89","127.57","128.83","126.39","1.70M","-1.77%"
"05/26/2023","130.20","130.89","130.89","128.15","1.45M","0.84%"
"05/25/2023","129.11","130.50","131.45","127.97","1.28M","-3.01%"
"05/24/2023","133.11","133.06","134.31","131.68","1.54M","0.87%"
"05/23/2023","131.96","133.90","134.83","131.23","1.62M","-0.84%"
"05/22/2023","133.08","133.60","134.96","132.85","1.51M","-0.35%"
"05/19/2023","133.55","134.64","135.32","133.00","1.57M","0.33%"
"05/18/2023","133.11","131.64","133.24","130.40","1.14M","0.70%"
"05/17/2023","132.19","131.93","133.70","130.34","1.21M","1.60%"
"05/16/2023","130.11","133.74","134.22","130.00","1.28M","-3.36%"
"05/15/2023","134.64","133.88","135.12","132.59","994.92K","1.39%"
"05/12/2023","132.79","133.88","134.34","131.63","1.44M","0.20%"
"05/11/2023","132.53","133.18","134.16","130.88","1.58M","-2.00%"
"05/10/2023","135.24","136.91","136.96","132.79","1.30M","-0.68%"
"05/09/2023","136.16","135.39","137.55","134.74","1.01M","-0.53%"
"05/08/2023","136.88","139.36","140.66","136.76","1.13M","0.43%"
"05/05/2023","136.30","135.44","137.76","134.17","1.49M","4.09%"
"05/04/2023","130.94","135.68","137.56","130.33","2.77M","-3.23%"
"05/03/2023","135.31","134.88","137.70","133.83","2.58M","-1.29%"
"05/02/2023","137.08","141.51","141.51","135.65","1.61M","-4.35%"
"05/01/2023","143.31","143.23","145.26","142.12","1.10M","-1.21%"
"04/28/2023","145.06","141.14","146.37","140.95","1.15M","2.53%"
"04/27/2023","141.48","142.81","143.88","139.16","1.49M","-1.03%"
"04/26/2023","142.95","140.17","145.92","140.02","2.43M","1.26%"
"04/25/2023","141.17","143.71","144.70","141.12","1.81M","-3.13%"
"04/24/2023","145.73","143.84","146.56","143.60","1.18M","1.31%"
"04/21/2023","143.84","144.47","145.05","142.73","1.20M","-0.10%"
"04/20/2023","143.99","143.26","144.16","142.06","1.12M","-0.66%"
"04/19/2023","144.94","144.05","144.99","141.97","1.68M","-0.59%"
"04/18/2023","145.80","145.11","146.06","144.35","863.03K","0.10%"
"04/17/2023","145.65","148.69","148.94","145.12","1.16M","-2.20%"
"04/14/2023","148.93","148.45","150.19","147.31","1.55M","1.14%"
"04/13/2023","147.25","145.92","148.57","145.17","1.27M","0.74%"
"04/12/2023","146.17","144.99","147.63","144.40","1.68M","0.95%"
"04/11/2023","144.80","143.43","145.54","142.25","1.43M","1.74%"
"04/10/2023","142.33","142.51","144.99","141.55","1.54M","1.03%"
"04/06/2023","140.88","141.01","141.95","140.00","1.46M","-0.94%"
"04/05/2023","142.21","141.50","142.26","138.91","1.35M","0.92%"
"04/04/2023","140.92","143.89","143.89","138.82","1.70M","-1.80%"
"04/03/2023","143.51","139.31","144.20","139.31","3.16M","8.44%"
"03/31/2023","132.34","133.24","133.38","131.38","1.36M","-0.10%"
"03/30/2023","132.47","134.46","134.49","131.23","1.17M","-0.40%"
"03/29/2023","133.00","130.77","133.02","130.04","1.75M","2.62%"
"03/28/2023","129.60","126.22","129.83","126.22","1.61M","2.16%"
"03/27/2023","126.86","124.63","128.45","122.71","2.12M","3.57%"
"03/24/2023","122.49","117.80","123.09","117.32","2.07M","1.60%"
"03/23/2023","120.56","124.31","125.65","119.47","1.44M","-2.51%"
"03/22/2023","123.66","126.58","127.24","123.55","1.93M","-1.93%"
"03/21/2023","126.09","124.90","126.94","124.39","1.66M","3.56%"
"03/20/2023","121.76","118.81","123.18","118.39","2.05M","2.90%"
"03/17/2023","118.33","120.76","121.71","117.00","5.03M","-2.04%"
"03/16/2023","120.79","114.90","121.02","113.82","3.34M","3.42%"
"03/15/2023","116.80","118.92","120.38","114.09","2.85M","-6.47%"
"03/14/2023","124.88","125.43","128.82","122.78","2.09M","0.04%"
"03/13/2023","124.83","125.75","127.00","122.85","2.81M","-3.70%"
"03/10/2023","129.63","133.10","134.52","128.88","1.62M","-3.17%"
"03/09/2023","133.88","136.42","138.03","133.21","1.32M","-1.46%"
"03/08/2023","135.86","136.40","138.65","134.27","1.61M","-0.75%"
"03/07/2023","136.88","140.65","140.88","136.02","2.00M","-3.30%"
"03/06/2023","141.55","140.00","142.12","138.52","1.32M","0.28%"
"03/03/2023","141.16","137.51","141.67","137.00","1.17M","0.65%"
"03/02/2023","140.25","137.49","140.58","136.88","1.20M","1.73%"
"03/01/2023","137.86","135.29","139.22","134.34","1.39M","2.35%"
"02/28/2023","134.70","140.20","140.95","134.57","1.85M","-3.01%"
"02/27/2023","138.88","138.96","140.09","137.12","1.30M","-0.05%"
"02/24/2023","138.95","134.13","139.10","133.68","1.83M","2.32%"
"02/23/2023","135.80","137.77","138.42","133.59","1.33M","0.87%"
"02/22/2023","134.63","135.65","137.13","133.53","2.03M","-0.91%"
"02/21/2023","135.87","133.82","136.08","133.08","1.94M","0.26%"
"02/17/2023","135.52","140.47","140.96","135.04","2.63M","-5.73%"
"02/16/2023","143.76","145.68","146.73","143.62","1.30M","-1.54%"
"02/15/2023","146.01","145.15","146.80","142.65","1.88M","-1.34%"
"02/14/2023","147.99","145.33","148.20","144.60","1.07M","0.66%"
"02/13/2023","147.02","145.00","147.74","144.04","1.47M","0.29%"
"02/10/2023","146.59","143.28","146.84","143.28","1.50M","4.23%"
"02/09/2023","140.64","142.41","143.02","139.94","1.02M","-1.46%"
"02/08/2023","142.73","142.50","143.80","140.73","1.39M","-0.38%"
"02/07/2023","143.27","138.37","143.78","136.66","1.65M","4.35%"
"02/06/2023","137.30","137.67","139.08","135.40","1.85M","-0.20%"
"02/03/2023","137.57","139.28","142.75","137.44","1.85M","-0.87%"
"02/02/2023","138.78","143.46","143.62","137.23","3.47M","-3.79%"
"02/01/2023","144.24","149.24","149.57","140.58","3.31M","-3.94%"
"01/31/2023","150.16","151.62","152.89","149.60","2.71M","-1.06%"
"01/30/2023","151.77","154.41","155.00","151.50","1.59M","-2.87%"
"01/27/2023","156.25","159.51","159.97","155.68","1.92M","-2.61%"
"01/26/2023","160.44","159.45","160.52","155.51","1.50M","1.62%"
"01/25/2023","157.89","154.96","157.89","151.60","2.32M","2.61%"
"01/24/2023","153.88","154.10","155.45","151.13","1.64M","-0.82%"
"01/23/2023","155.16","155.88","156.90","154.15","1.68M","0.23%"
"01/20/2023","154.80","154.27","155.33","152.22","1.67M","0.63%"
"01/19/2023","153.83","149.64","154.27","148.86","1.20M","2.04%"
"01/18/2023","150.76","153.20","156.98","150.62","1.78M","-0.59%"
"01/17/2023","151.65","151.73","152.91","150.08","1.18M","-0.37%"
